order_id,seller_id,buyer_id,kodepos,subtotal,discount,total,created_at,paid_at,delivery_at
157240,3,12228,84368,522000,0,522000,2020-04-07,2020-04-12,
157263,58,8138,60328,4271000,0,4271000,2020-04-25,2020-05-01,
157264,35,10357,81709,3800000,0,3800000,2019-06-23,2019-06-29,
157383,33,13839,79547,4272000,265500,4006500,2020-03-06,2020-03-10,
157499,38,3458,24852,3764000,370000,3394000,2019-11-28,2019-12-04,
157640,50,11552,15489,722000,0,722000,2019-12-17,2019-12-21,
157670,64,16991,18163,1276000,0,1276000,2020-04-30,2020-05-11,
157823,20,13356,22300,2992000,0,2992000,2020-05-30,2020-06-04,
157858,57,16323,11698,209000,0,209000,2019-09-25,2019-10-04,
158206,60,13501,89757,418000,0,418000,2019-07-12,2019-07-25,
158224,34,6567,3162,924000,0,924000,2019-03-23,2019-03-26,
158268,39,90,27187,234000,0,234000,2019-11-24,2019-12-03,
158282,56,13487,99412,612000,0,612000,2020-02-26,2020-03-06,
158392,9,9290,78584,1258000,0,1258000,2019-09-16,2019-09-28,
158733,3,9884,3192,644000,0,644000,2020-05-12,2020-05-14,
158890,7,12677,37967,1330000,0,1330000,2019-12-29,2020-01-10,
158919,65,11793,54209,5574000,0,5574000,2019-09-25,2019-09-28,
158974,63,10509,33356,567000,0,567000,2019-11-20,2019-11-28,
159043,68,13305,49176,506000,0,506000,2019-12-08,2019-12-17,
159048,8,13589,50731,1425000,0,1425000,2020-05-21,2020-05-24,
159049,52,11919,4167,25000,0,25000,2019-08-12,2019-08-23,
159094,17,9164,73785,2544000,0,2544000,2020-04-30,2020-05-07,
159123,61,6912,66044,3363000,0,3363000,2020-05-22,2020-05-26,
159273,50,13887,68212,1136000,0,1136000,2020-03-24,2020-03-25,
159292,40,2566,66494,288000,0,288000,2019-10-28,2019-11-04,
159372,20,12762,31559,1240000,0,1240000,2020-03-05,2020-03-19,
159565,19,15701,21644,478000,0,478000,2020-04-27,2020-05-02,
159663,30,6781,49746,4491000,0,4491000,2020-05-28,2020-06-03,
159869,46,7991,4828,270000,38000,232000,2019-09-17,2019-09-28,
159876,10,6661,71482,175000,0,175000,2019-08-23,2019-09-06,
159911,28,1499,76842,534000,0,534000,2020-04-08,2020-04-20,
160029,45,1879,36712,1422000,0,1422000,2019-08-23,2019-08-27,
160056,58,8417,57473,320000,0,320000,2020-05-22,2020-06-02,
160109,57,9863,4473,1525000,0,1525000,2019-08-04,2019-08-18,
160154,60,13414,38768,1440000,0,1440000,2020-02-02,2020-02-07,
160304,60,3916,71925,580000,0,580000,2020-03-23,2020-04-04,
160456,30,6847,978,980000,0,980000,2020-04-27,2020-05-07,
160530,33,14179,62800,96000,0,96000,2019-11-29,2019-12-08,
160537,38,4537,29027,4388000,0,4388000,2020-05-06,2020-05-07,
160790,53,17447,76529,445000,0,445000,2020-04-06,2020-04-09,
161148,2,5959,92754,1138000,0,1138000,2020-02-26,2020-03-11,
161963,51,7286,76213,175000,0,175000,2019-12-02,2019-12-11,
162074,56,3591,75993,2264000,201000,2063000,2020-02-27,2020-03-06,
162106,69,2241,15427,10018000,0,10018000,2020-03-20,2020-03-24,
162147,54,7882,9370,3404000,0,3404000,2020-05-19,2020-05-22,
162278,56,3940,9406,165000,0,165000,2019-11-19,2019-11-29,
162356,61,1474,62264,1425000,0,1425000,2019-09-27,2019-10-02,
162377,22,4518,90204,3402000,0,3402000,2020-05-11,2020-05-20,
162465,64,10088,3444,1935000,0,1935000,2020-04-18,2020-04-29,
162480,32,13108,84453,480000,0,480000,2019-12-30,2020-01-10,
162675,50,3815,86212,895000,0,895000,2020-03-23,2020-03-25,
162709,46,3755,61749,6600000,0,6600000,2020-02-11,2020-02-18,
162716,29,13998,92853,444000,0,444000,2019-12-11,2019-12-21,
162742,50,2780,89869,1638000,0,1638000,2020-01-03,2020-01-04,
162855,16,15941,32457,1254000,0,1254000,2019-11-20,2019-11-24,
162899,42,9691,71368,1763000,0,1763000,2020-03-24,2020-04-06,
163044,21,1971,48543,3128000,0,3128000,2019-11-22,2019-12-02,
163048,15,13293,44641,296000,0,296000,2019-09-10,2019-09-23,
163162,69,9327,45355,3109000,0,3109000,2020-02-23,2020-03-06,
163328,28,14374,49458,1890000,0,1890000,2019-09-06,2019-09-18,
163350,17,13906,72891,803000,39000,764000,2019-12-14,2019-12-17,
163425,22,948,1793,1040000,0,1040000,2020-03-13,2020-03-19,
164378,13,1525,97634,1109000,0,1109000,2019-09-18,2019-09-19,
164480,35,5952,31032,330000,0,330000,2020-04-19,2020-04-24,
164498,31,6813,29996,2240000,0,2240000,2019-10-15,2019-10-26,
164518,67,9103,62985,1200000,0,1200000,2019-11-09,2019-11-20,
164595,33,16663,10927,2852000,0,2852000,2019-09-04,2019-09-09,
164615,36,14688,33955,3814000,0,3814000,2020-01-01,2020-01-05,
164634,14,15061,31409,843000,0,843000,2020-01-17,2020-01-26,
164774,69,7846,25242,5104000,0,5104000,2020-05-07,2020-05-10,
164785,39,11339,95110,348000,0,348000,2019-12-01,2019-12-05,
164839,16,16548,24179,126000,0,126000,2019-09-28,2019-10-01,
164855,44,17844,66144,921000,0,921000,2020-05-13,2020-05-22,
165226,54,2666,87835,990000,0,990000,2020-05-20,2020-05-23,
165259,17,7429,63050,77000,0,77000,2019-02-24,2019-03-06,
165297,18,2272,37519,1836000,0,1836000,2020-01-28,2020-02-03,
165608,45,11533,85303,54000,0,54000,2020-04-04,2020-04-06,
165816,11,8346,39737,2559000,0,2559000,2019-10-23,2019-10-25,
165874,39,16162,63969,1764000,0,1764000,2020-05-17,2020-05-21,
165893,1,694,35211,6360000,0,6360000,2020-04-03,2020-04-13,
165953,26,16520,12930,56000,0,56000,2020-02-20,2020-02-27,
166089,49,7733,38108,1188000,0,1188000,2019-07-19,2019-07-25,
166356,1,3530,27764,342000,0,342000,2019-10-17,2019-10-23,
166390,23,10139,74855,2164000,33000,2131000,2020-01-29,2020-02-03,
166429,56,11099,279,312000,0,312000,2019-09-26,2019-10-10,
166464,54,15410,921,15198000,0,15198000,2019-11-15,2019-11-27,
166470,57,1964,83447,5086000,0,5086000,2019-12-22,2020-01-05,
166524,17,2789,96768,105000,0,105000,2019-07-17,2019-07-28,
166574,56,16145,96836,2142000,0,2142000,2020-02-03,2020-02-14,
166580,49,2379,48997,979000,0,979000,2020-02-13,2020-02-23,
166599,13,1064,75568,1674000,0,1674000,2020-03-26,2020-03-30,
166701,36,10189,92619,561000,0,561000,2019-12-08,2019-12-18,
166784,36,8834,8415,2829000,0,2829000,2020-05-09,2020-05-10,
167109,38,17101,2850,2762000,0,2762000,2020-02-11,2020-02-14,
167141,60,4353,35550,2612000,0,2612000,2020-05-10,2020-05-13,
167181,14,7616,99289,6882000,1208400,5673600,2020-04-27,2020-05-01,
167236,19,12817,5388,1528000,0,1528000,2019-11-02,2019-11-13,
167280,53,1652,89027,3835000,0,3835000,2020-03-11,2020-03-22,
167378,45,17302,58683,558000,0,558000,2019-10-09,2019-10-11,
167381,44,2953,38870,1630000,0,1630000,2019-12-12,2019-12-22,
167395,26,36,82917,621000,0,621000,2020-05-26,2020-06-01,
167410,13,9535,77950,228000,0,228000,2020-04-23,2020-04-27,
167729,39,8261,45046,504000,0,504000,2019-11-07,2019-11-09,
168165,34,15713,71078,484000,0,484000,2019-11-03,2019-11-15,
168278,45,8939,76294,1000000,0,1000000,2019-11-29,2019-12-12,
168287,6,12117,9326,942000,26000,916000,2020-04-27,2020-05-08,
168369,14,13078,64634,264000,0,264000,2019-07-11,2019-07-17,
168445,68,7698,80811,302000,0,302000,2020-02-27,2020-03-09,
168469,58,8058,28651,13560000,0,13560000,2020-05-22,2020-05-26,
168476,36,12400,17230,660000,0,660000,2020-03-11,2020-03-16,
168693,12,3991,36838,1514000,0,1514000,2020-05-28,2020-06-02,
168724,5,4441,44714,648000,0,648000,2020-02-14,2020-02-27,
168840,61,14899,85627,2658000,0,2658000,2019-12-04,2019-12-15,
168866,16,1844,53991,203000,0,203000,2019-03-01,2019-03-14,
168916,28,11936,82245,1300000,0,1300000,2019-12-26,2019-12-31,
168943,20,13567,67218,2118000,0,2118000,2020-02-13,2020-02-16,
168965,37,3651,32725,140000,0,140000,2019-11-09,2019-11-11,
169111,45,5578,65242,1560000,198400,1361600,2020-04-30,2020-05-01,
169297,16,7768,21987,2736000,0,2736000,2020-03-02,2020-03-14,
169377,30,16268,37253,1116000,148500,967500,2019-11-02,2019-11-06,
169393,9,14824,93743,411000,0,411000,2019-08-19,2019-08-25,
169444,6,7515,79832,1040000,0,1040000,2019-09-29,2019-10-07,
169686,30,9340,41430,11649000,0,11649000,2020-03-28,2020-04-03,
169715,32,14676,495,6000,0,6000,2019-09-02,2019-09-03,
169898,5,15639,47177,1489000,78200,1410800,2020-01-12,2020-01-26,
169950,7,10786,77723,3288000,0,3288000,2020-05-29,2020-05-31,
170030,40,14227,48491,604000,0,604000,2019-08-22,2019-08-27,
170046,40,3569,42590,2720000,0,2720000,2020-02-22,2020-02-24,
170063,30,1971,48543,2048000,0,2048000,2019-11-22,2019-12-03,
170103,1,11658,31213,2437000,0,2437000,2019-10-03,2019-10-08,
170174,4,15013,27051,6405000,0,6405000,2020-04-10,2020-04-24,
170176,64,14480,69261,981000,0,981000,2020-05-23,2020-05-29,
170239,14,4182,7372,12060000,0,12060000,2020-05-29,2020-06-05,
170384,65,11535,38881,1604000,0,1604000,2020-05-27,2020-06-07,
170489,1,7987,29961,1115000,0,1115000,2019-10-11,2019-10-12,
170534,22,7524,43095,4582000,0,4582000,2020-03-16,2020-03-17,
170718,2,3165,39464,18005000,0,18005000,2020-05-27,2020-05-31,
170722,16,3246,58250,1400000,0,1400000,2020-03-15,2020-03-16,
170775,26,15888,92437,5106000,0,5106000,2020-02-25,2020-03-05,
171462,5,4567,50714,155000,0,155000,2019-11-20,2019-12-03,
171464,57,15468,66167,72000,0,72000,2019-12-18,2019-12-22,
171493,60,9424,14701,2496000,0,2496000,2020-05-24,2020-05-27,
171572,6,16182,26063,496000,0,496000,2020-03-19,2020-04-01,
171785,7,13828,74275,70000,0,70000,2019-07-28,2019-08-11,
172043,47,17061,25039,7542000,0,7542000,2020-03-13,2020-03-15,
172123,7,10737,22696,1126000,0,1126000,2020-02-29,2020-03-05,
172154,36,6442,50503,1024000,14400,1009600,2020-05-10,2020-05-16,
172178,65,14228,84615,2830000,4500,2825500,2020-04-23,2020-05-04,
172703,31,42,83572,651000,0,651000,2020-04-28,2020-04-30,
172899,1,3248,25039,3666000,0,3666000,2019-12-09,2019-12-21,
172902,40,725,13590,5834000,0,5834000,2019-12-09,2019-12-15,
172924,62,5541,27006,160000,0,160000,2019-10-19,2019-10-24,
173076,67,13349,12497,296000,0,296000,2019-12-25,2020-01-08,
173319,31,9943,98208,2568000,0,2568000,2019-12-25,2020-01-01,
173399,51,3090,39971,5721000,0,5721000,2020-05-28,2020-05-31,
173455,23,5580,32285,2972000,0,2972000,2020-05-27,2020-06-02,
173751,4,16998,64633,1575000,0,1575000,2020-03-15,2020-03-26,
173854,25,16885,34849,1708000,0,1708000,2019-11-24,2019-12-06,
174086,55,2095,77431,1608000,0,1608000,2020-05-19,2020-05-24,
174219,3,2167,8882,15000,0,15000,2019-05-07,2019-05-21,
174452,22,7894,78207,546000,0,546000,2019-03-06,2019-03-13,
174531,33,7613,86324,608000,0,608000,2019-10-05,2019-10-13,
174618,58,7159,33133,522000,0,522000,2019-11-12,2019-11-14,
174629,30,16414,20509,96000,0,96000,2019-05-30,2019-06-11,
174670,41,16100,54516,2028000,0,2028000,2020-04-16,2020-04-17,
174675,61,13694,96854,30000,0,30000,2019-07-04,2019-07-07,
174811,46,15221,67081,280000,0,280000,2019-12-18,2019-12-23,
174817,47,8376,13941,401000,0,401000,2020-05-30,2020-05-31,
174866,55,13168,36937,757000,0,757000,2020-04-14,2020-04-18,
175064,50,11381,83400,533000,0,533000,2020-05-18,2020-06-01,
175232,24,6786,99474,342000,0,342000,2019-09-27,2019-09-28,
175285,7,10016,37781,459000,0,459000,2019-12-16,2019-12-23,
175326,5,16192,46145,1023000,0,1023000,2020-05-24,2020-06-02,
175402,43,13406,74900,3973000,0,3973000,2019-11-27,2019-12-07,
175432,51,2945,77417,3420000,0,3420000,2020-04-26,2020-05-07,
175623,38,709,85824,114000,0,114000,2019-04-21,2019-04-28,
175822,6,13360,37300,140000,0,140000,2019-06-05,2019-06-12,
175969,51,3135,49955,3135000,0,3135000,2019-11-18,2019-11-23,
175980,3,14070,18205,1344000,0,1344000,2020-05-13,2020-05-23,
176022,65,14636,36684,112000,0,112000,2020-01-04,2020-01-07,
176045,38,2408,18752,525000,0,525000,2019-08-20,2019-08-29,
176201,12,259,6784,630000,0,630000,2020-05-16,2020-05-28,
176282,24,13000,52338,52000,0,52000,2019-11-07,2019-11-10,
176372,27,16237,33941,826000,0,826000,2020-05-28,2020-06-06,
176541,1,8811,42068,2060000,0,2060000,2020-03-19,2020-03-31,
176611,25,5845,99553,30000,0,30000,2019-07-21,2019-07-26,
176728,64,2593,82071,2675000,0,2675000,2019-10-22,2019-10-30,
177014,39,6064,96090,2600000,0,2600000,2019-10-04,2019-10-16,
177059,24,12025,74476,538000,0,538000,2020-03-17,2020-03-18,
177066,27,7398,8166,2224000,0,2224000,2020-02-12,2020-02-25,
177265,63,3358,16808,1390000,0,1390000,2020-05-23,2020-06-01,
177526,67,14357,90097,3501000,0,3501000,2020-05-10,2020-05-18,
177950,22,15564,68497,200000,0,200000,2020-03-29,2020-03-30,
178210,32,13373,55329,260000,0,260000,2019-05-31,2019-06-04,
178339,11,5360,18704,575000,0,575000,2019-07-27,2019-08-04,
178369,43,14414,83428,328000,0,328000,2020-02-07,2020-02-20,
178379,65,3864,72463,1653000,0,1653000,2019-12-26,2019-12-27,
178624,22,2316,49216,1341000,0,1341000,2019-10-27,2019-11-06,
178816,62,11827,61847,1731000,0,1731000,2019-11-25,2019-11-27,
178939,66,9893,31638,315000,0,315000,2019-12-29,2020-01-03,
179191,56,2746,60416,1088000,172800,915200,2019-12-12,2019-12-23,
179201,34,14195,16343,455000,0,455000,2019-10-24,2019-10-27,
179233,53,1759,88752,84000,0,84000,2019-12-16,2019-12-17,
179353,1,9044,54072,744000,0,744000,2019-10-10,2019-10-23,
179501,36,9863,48523,120000,0,120000,2019-11-16,2019-11-27,
179621,27,17874,22960,440000,0,440000,2019-09-18,2019-10-01,
180025,25,8352,351,378000,0,378000,2019-05-20,2019-05-27,
180045,46,4810,35344,1116000,0,1116000,2020-01-17,2020-01-29,
180156,40,15034,99412,674000,0,674000,2019-10-15,2019-10-28,
180503,28,8743,26227,2432000,0,2432000,2019-11-28,2019-12-02,
180699,28,15115,78713,2046000,0,2046000,2019-11-24,2019-11-27,
180719,63,853,74,1696000,0,1696000,2019-12-03,2019-12-16,
180721,32,1679,85574,1216000,0,1216000,2019-11-10,2019-11-14,
180817,20,10001,19278,4943000,0,4943000,2020-03-08,2020-03-18,
180914,6,202,42114,509000,0,509000,2019-11-24,2019-11-29,
181041,47,6740,63958,748000,0,748000,2020-03-31,2020-04-01,
181061,1,9572,55936,420000,0,420000,2020-04-29,2020-05-07,
181065,27,2222,24414,2528000,0,2528000,2020-03-27,2020-04-05,
181130,13,10884,84808,128000,0,128000,2019-04-18,2019-04-19,
181141,37,13438,58815,161000,0,161000,2020-03-05,2020-03-17,
181218,17,3218,55283,878000,0,878000,2020-05-17,2020-05-31,
181370,62,13352,28577,445000,0,445000,2020-05-21,2020-06-04,
181397,65,8689,22442,11412000,0,11412000,2020-05-21,2020-05-22,
181408,18,6553,95234,780000,0,780000,2020-03-16,2020-03-21,
181454,44,4214,54058,5019000,0,5019000,2020-03-16,2020-03-24,
181471,10,12567,279,48000,0,48000,2019-09-22,2019-10-01,
181490,28,2755,166,7441000,183600,7257400,2020-05-07,2020-05-18,
181561,43,4808,52551,975000,0,975000,2020-01-11,2020-01-16,
181627,68,12314,99606,36000,0,36000,2019-08-01,2019-08-11,
181635,21,90,2686,5329000,0,5329000,2020-01-23,2020-02-01,
181738,45,4944,94665,337000,0,337000,2020-02-25,2020-03-08,
182139,64,6977,96306,1638000,0,1638000,2019-12-16,2019-12-30,
182282,37,14265,60007,2130000,0,2130000,2020-03-18,2020-03-23,
182392,37,3656,75707,44000,0,44000,2019-12-21,2019-12-29,
182433,43,404,29252,3912000,0,3912000,2019-12-30,2020-01-05,
182613,59,11923,24334,3080000,0,3080000,2020-03-10,2020-03-22,
182695,62,2436,81261,12872000,0,12872000,2020-03-28,2020-04-11,
182883,49,15672,55823,154000,0,154000,2019-11-18,2019-12-02,
182922,39,5451,18174,1003000,0,1003000,2019-07-02,2019-07-03,
182934,63,2304,97380,2634000,46800,2587200,2020-04-22,2020-04-29,
183101,43,1121,52538,462000,0,462000,2019-12-04,2019-12-09,
183232,66,9018,85908,2196000,0,2196000,2020-03-27,2020-04-03,
183375,45,7279,29263,2262000,0,2262000,2020-04-14,2020-04-21,
183557,52,6207,33329,6611000,0,6611000,2020-04-16,2020-04-29,
183601,40,12956,9899,390000,0,390000,2019-11-12,2019-11-14,
183751,39,7329,68282,368000,0,368000,2020-02-14,2020-02-27,
183867,30,10021,87372,3625000,0,3625000,2020-04-10,2020-04-24,
183905,37,13770,79890,825000,0,825000,2019-09-20,2019-09-21,
183993,23,13459,80237,3523000,0,3523000,2020-05-23,2020-05-26,
184029,23,15836,48224,1014000,0,1014000,2020-05-23,2020-06-01,
184061,45,17711,34875,5866000,0,5866000,2019-10-10,2019-10-13,
184162,29,1476,84224,1562000,0,1562000,2019-11-18,2019-11-23,
184451,29,13860,45222,13530000,552000,12978000,2020-02-21,2020-02-26,
184492,4,17648,77358,912000,0,912000,2020-04-17,2020-04-25,
184609,32,17598,54921,762000,0,762000,2020-05-06,2020-05-09,
184625,37,8585,42543,2427000,0,2427000,2020-01-29,2020-02-05,
184673,54,7646,88122,322000,0,322000,2019-06-08,2019-06-18,
184680,45,4315,90652,926000,0,926000,2020-04-19,2020-04-25,
184922,43,4952,86069,8034000,127800,7906200,2020-04-08,2020-04-18,
185111,59,2561,40583,1873000,0,1873000,2019-11-21,2019-11-23,
185132,7,9092,19997,1585000,0,1585000,2020-03-28,2020-03-31,
185142,13,8695,13505,378000,0,378000,2019-12-19,2019-12-29,
185162,36,2294,47961,280000,0,280000,2019-05-04,2019-05-12,
185254,23,6990,32972,526000,0,526000,2020-04-28,2020-05-05,
185537,16,8740,64001,2860000,0,2860000,2020-02-22,2020-02-29,
185664,50,17390,35519,799000,0,799000,2019-12-27,2020-01-04,
185706,60,4596,37438,1160000,0,1160000,2020-01-05,2020-01-17,
185858,55,15652,9200,1046000,0,1046000,2020-02-02,2020-02-11,
185884,37,14181,68247,1188000,0,1188000,2019-09-08,2019-09-21,
185908,50,2203,80350,1740000,0,1740000,2020-01-21,2020-01-22,
186019,62,7462,6113,875000,0,875000,2019-11-13,2019-11-20,
186051,32,17106,44004,88000,0,88000,2019-11-11,2019-11-12,
186188,27,17389,45635,818000,0,818000,2020-04-23,2020-05-02,
186234,50,362,51976,3759000,0,3759000,2020-05-19,2020-05-25,
186358,61,9427,33005,986000,0,986000,2019-08-18,2019-08-20,
186438,53,11998,10368,3045000,0,3045000,2019-09-20,2019-09-23,
186444,27,11615,26717,916000,0,916000,2019-12-04,2019-12-16,
186524,5,6259,84244,3150000,0,3150000,2019-12-01,2019-12-10,
186552,59,7346,4672,36000,0,36000,2019-07-06,2019-07-19,
186636,38,5850,83947,2709000,26400,2682600,2019-12-30,2019-12-31,
186656,66,5663,17032,585000,0,585000,2019-08-23,2019-09-03,
186786,42,9983,79020,1044000,0,1044000,2020-05-06,2020-05-11,
186800,31,14419,95166,408000,0,408000,2020-05-28,2020-06-01,
186801,54,1942,40857,3840000,0,3840000,2019-06-04,2019-06-10,
186819,29,1332,97387,510000,0,510000,2020-01-27,2020-02-08,
186829,66,13034,25326,1112000,0,1112000,2020-02-04,2020-02-11,
186866,60,15185,77524,2126000,0,2126000,2020-04-13,2020-04-20,
186974,20,15387,86507,4100000,0,4100000,2020-04-18,2020-04-25,
186981,46,9397,50756,270000,0,270000,2019-05-07,2019-05-11,
187310,26,8512,75686,2160000,0,2160000,2019-08-07,2019-08-11,
187443,47,9507,30494,8443000,0,8443000,2020-03-27,2020-04-06,
187465,16,13629,67346,168000,0,168000,2019-12-15,2019-12-22,
187488,61,15030,95392,884000,0,884000,2019-10-26,2019-11-02,
187853,8,10066,64918,208000,0,208000,2019-11-06,2019-11-20,
187938,24,10200,47019,390000,0,390000,2019-12-03,2019-12-05,
188018,46,8879,27168,1720000,0,1720000,2020-05-29,2020-06-05,
188052,19,10627,9653,120000,0,120000,2019-10-24,2019-11-03,
188153,24,8479,1746,948000,0,948000,2020-05-23,2020-06-03,
188177,15,947,29993,1806000,0,1806000,2020-01-12,2020-01-24,
188553,43,11795,17067,10000,0,10000,2020-01-06,2020-01-19,
188559,21,12804,32829,1786000,0,1786000,2019-12-09,2019-12-20,
188581,40,9839,95126,420000,0,420000,2019-09-09,2019-09-15,
188734,58,1072,34892,1254000,0,1254000,2019-12-17,2019-12-28,
188880,30,10266,33759,752000,0,752000,2019-12-08,2019-12-22,
189661,44,1854,23449,9577000,0,9577000,2019-12-24,2019-12-30,
189969,54,12663,87973,3080000,0,3080000,2019-04-26,2019-05-10,
190161,8,9734,41848,864000,0,864000,2020-03-08,2020-03-18,
190320,25,6315,38710,2628000,0,2628000,2019-10-17,2019-10-23,
190341,38,8460,51035,665000,0,665000,2019-11-19,2019-12-03,
190449,67,8874,41855,1824000,0,1824000,2019-11-05,2019-11-16,
190491,23,12778,72687,258000,0,258000,2020-04-13,2020-04-22,
190703,56,14668,32587,724000,0,724000,2019-12-09,2019-12-12,
190803,3,13968,77536,872000,0,872000,2020-05-02,2020-05-03,
190805,6,7069,19058,171000,0,171000,2019-05-27,2019-06-05,
190927,54,12688,91471,1614000,0,1614000,2020-04-17,2020-04-28,
190935,49,9170,78374,1213000,0,1213000,2020-04-19,2020-04-21,
191010,14,2838,67384,56000,0,56000,2019-02-10,2019-02-22,
191015,12,2839,39891,4000000,0,4000000,2019-03-23,2019-04-03,
191340,15,6807,24130,3019000,0,3019000,2019-11-28,2019-11-30,
191636,40,13142,98276,1701000,0,1701000,2019-11-11,2019-11-23,
191659,19,16949,51678,490000,0,490000,2020-04-25,2020-04-26,
191828,20,8239,83310,154000,23100,130900,2019-11-16,2019-11-21,
191980,22,16285,21433,2100000,0,2100000,2020-04-30,2020-05-11,
192164,63,8629,34016,1000000,150000,850000,2019-10-04,2019-10-13,
